,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Fold
1055,4.31,4.31,0.0,4.9121,91.0,No,No,Folded
1056,1.09,1.09,0.0,4.3043,28.0,No,No,Folded
1057,14.41,14.41,0.0,5.0,26.0,No,No,Folded
1058,4.14,4.14,0.0,4.5,66.0,Yes,No,Folded
1059,5.0,5.0,0.0,4.9773,1378.0,Yes,No,Folded
1060,5.7,5.7,0.0,4.9054,85.0,Yes,No,Folded
1061,16.5,16.5,0.0,5.0,14.0,Yes,No,Folded
1062,0.78,0.86,9.0,4.9733,2449.0,No,No,Folded
1063,0.78,0.86,9.0,4.9733,2449.0,No,No,Folded
1064,1.44,1.44,0.0,4.9555,527.0,No,No,Folded
1065,3.0,3.0,0.0,4.88,774.0,Yes,No,Folded
1066,5.0,5.0,0.0,4.9855,1024.0,Yes,No,Folded
1067,9.0,9.0,0.0,4.9876,4064.0,No,No,Folded
1068,0.78,0.86,9.0,4.9733,2449.0,No,No,Folded
1069,1.44,1.44,0.0,5.0,58.0,No,No,Folded
1070,6.2,6.2,0.0,4.9582,1451.0,Yes,No,Folded
1071,8.25,8.25,0.0,4.9333,121.0,Yes,No,Folded
1072,7.13,7.13,0.0,4.9545,54.0,No,No,Folded
1073,45.03,45.03,0.0,5.0,6.0,Yes,No,Folded
1074,2.5,2.5,0.0,4.9298,333.0,Yes,No,Folded
1075,1.5,1.5,0.0,5.0,47.0,No,No,Folded
1076,45.03,45.03,0.0,5.0,6.0,Yes,No,Folded
1077,1.01,1.01,0.0,4.919,1272.0,Yes,No,Folded
1078,3.37,3.37,0.0,5.0,2.0,No,No,Folded
1079,14.28,14.28,0.0,4.6635,1020.0,No,No,Folded
1080,0.72,0.72,0.0,4.9312,1303.0,Yes,No,Folded
1081,1.5,1.5,0.0,5.0,47.0,No,No,Folded
1082,6.11,7.19,15.0,4.9433,8044.0,No,No,Folded
1083,2.75,2.75,0.0,5.0,47.0,No,No,Folded
1084,2.39,2.39,0.0,4.2105,82.0,No,No,Folded
1085,5.4,5.4,0.0,4.9121,91.0,No,No,Folded
1086,4.15,4.15,0.0,4.9673,803.0,No,No,Folded
1087,4.8,4.8,0.0,4.9054,85.0,Yes,No,Folded
1088,4.11,4.11,0.0,4.9121,91.0,No,No,Folded
1089,10.81,10.81,0.0,5.0,8.0,No,No,Folded
1090,7.21,7.21,0.0,5.0,8.0,Yes,No,Folded
1091,5.76,5.76,0.0,4.9444,18.0,No,No,Folded
1092,2.08,2.6,20.0,4.75,20.0,Yes,No,Folded
1093,2.2,2.2,0.0,2.9481,115.0,No,No,Folded
1094,2.87,2.87,0.0,4.9847,1618.0,No,No,Folded
1095,4.0,4.0,0.0,4.9091,24.0,No,No,Folded
1096,750.0,750.0,0.0,4.7826,1219.0,No,No,Folded
1097,1.01,1.01,0.0,4.919,1272.0,Yes,No,Folded
1098,1.0,1.0,0.0,4.98,109.0,Yes,No,Folded
1099,218.75,218.75,0.0,4.9529,1333.0,Yes,No,Folded
1100,2.52,2.52,0.0,4.9127,1019.0,No,No,Folded
1101,162.0,162.0,0.0,,,Yes,No,Folded
1102,9.97,9.97,0.0,5.0,36.0,Yes,No,Folded
1103,7.99,7.99,0.0,5.0,4.0,No,No,Folded
1104,0.6,0.6,0.0,5.0,775.0,No,No,Folded
1105,10.8,10.8,0.0,4.9512,607.0,Yes,No,Folded
1106,17.29,17.29,0.0,5.0,7.0,Yes,No,Folded
1107,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1108,3.04,3.8,20.0,4.75,20.0,Yes,No,Folded
1109,2.88,3.6,20.0,4.75,20.0,Yes,No,Folded
1110,2.5,2.5,0.0,4.9298,333.0,Yes,No,Folded
1111,2.21,2.76,20.0,5.0,53.0,Yes,No,Folded
1112,25.0,25.0,0.0,4.9462,314.0,Yes,No,Folded
1113,103.85,103.85,0.0,4.963,106.0,Yes,No,Folded
1114,5.76,5.76,0.0,4.9675,757.0,No,No,Folded
1115,6.85,6.85,0.0,5.0,13.0,No,No,Folded
1116,6.85,6.85,0.0,5.0,13.0,No,No,Folded
1117,6.85,6.85,0.0,5.0,13.0,No,No,Folded
1118,7.42,7.42,0.0,5.0,11.0,No,No,Folded
1119,0.6,0.6,0.0,5.0,775.0,No,No,Folded
1120,2.5,2.5,0.0,4.9444,36.0,No,No,Folded
1121,5.95,5.95,0.0,5.0,12.0,No,No,Folded
1122,6.95,6.95,0.0,4.8704,87.0,No,No,Folded
1123,14.0,14.0,0.0,4.9318,946.0,No,No,Folded
1124,8.75,8.75,0.0,4.5542,571.0,Yes,No,Folded
1125,2.08,2.08,0.0,5.0,26.0,Yes,No,Folded
1126,6.0,6.0,0.0,4.9506,1943.0,Yes,No,Folded
1127,8.0,8.0,0.0,5.0,25.0,No,No,Folded
1128,4.32,4.32,0.0,5.0,32.0,No,No,Folded
1129,12.46,12.46,0.0,4.7591,443.0,No,No,Folded
1130,1.44,1.44,0.0,5.0,11.0,No,No,Folded
1131,40.0,40.0,0.0,4.9529,1333.0,Yes,No,Folded
1132,9.5,9.5,0.0,4.98,109.0,Yes,No,Folded
1133,2.0,2.0,0.0,2.9481,115.0,Yes,No,Folded
1134,2.87,2.87,0.0,5.0,136.0,Yes,No,Folded
1135,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1136,5.15,5.15,0.0,4.9512,607.0,Yes,No,Folded
1137,400.0,400.0,0.0,4.75,46.0,No,No,Folded
1138,3.24,3.24,0.0,4.89,222.0,No,No,Folded
1139,25.0,25.0,0.0,,,No,No,Folded
1140,10.09,10.09,0.0,4.9312,1303.0,Yes,No,Folded
1141,2.8,2.8,0.0,4.9333,121.0,Yes,No,Folded
1142,4.0,4.0,0.0,4.9506,1943.0,Yes,No,Folded
1143,0.4,1.0,60.0,4.8966,58.0,No,No,Folded
1144,6.11,7.19,15.0,4.9433,8044.0,No,No,Folded
1145,7.13,7.13,0.0,4.9779,461.0,No,No,Folded
1146,3.0,3.0,0.0,4.8636,157.0,Yes,No,Folded
1147,1.2,1.2,0.0,2.9481,115.0,Yes,No,Folded
1148,3.5,3.5,0.0,4.95,2132.0,No,No,Folded
1149,45.0,45.0,0.0,4.6279,44.0,Yes,No,Folded
1150,45.0,45.0,0.0,4.6279,44.0,Yes,No,Folded
1151,45.0,45.0,0.0,4.6279,44.0,Yes,No,Folded
1152,6.55,6.55,0.0,4.92,1814.0,Yes,No,Folded
1153,45.0,45.0,0.0,,,No,No,Folded
1154,45.0,45.0,0.0,4.6279,44.0,Yes,No,Folded
1155,45.0,45.0,0.0,4.6279,44.0,Yes,No,Folded
1156,1.43,1.43,0.0,4.8605,2064.0,No,No,Folded
1157,335.0,335.0,0.0,4.75,46.0,No,No,Folded
1158,398.0,398.0,0.0,4.75,46.0,No,No,Folded
1159,2.68,2.68,0.0,5.0,55.0,Yes,No,Folded
1160,1.6,2.0,20.0,5.0,53.0,Yes,No,Folded
1161,1.6,2.0,20.0,5.0,53.0,Yes,No,Folded
1162,1.6,2.0,20.0,5.0,53.0,Yes,No,Folded
1163,1.6,2.0,20.0,5.0,53.0,Yes,No,Folded
1164,1.6,2.0,20.0,5.0,53.0,Yes,No,Folded
1165,1.6,2.0,20.0,5.0,53.0,Yes,No,Folded
1166,1.92,2.4,20.0,5.0,53.0,Yes,No,Folded
1167,1.6,2.0,20.0,5.0,53.0,Yes,No,Folded
1168,1.6,2.0,20.0,5.0,53.0,Yes,No,Folded
1169,1.92,2.4,20.0,5.0,53.0,Yes,No,Folded
1170,1.6,2.0,20.0,5.0,53.0,Yes,No,Folded
1171,1.92,2.4,20.0,5.0,53.0,Yes,No,Folded
1172,1.66,2.07,20.0,5.0,53.0,Yes,No,Folded
1173,2.76,2.76,0.0,4.2105,82.0,Yes,No,Folded
1174,2.87,2.87,0.0,4.9847,1618.0,No,No,Folded
1175,2.0,2.0,0.0,2.9481,115.0,Yes,No,Folded
1176,1.14,1.14,0.0,4.8605,2064.0,No,No,Folded
1177,2.87,2.87,0.0,5.0,136.0,Yes,No,Folded
1178,4.31,4.31,0.0,4.9675,757.0,No,No,Folded
1179,2.88,2.88,0.0,,,No,No,Folded
1180,1.36,1.36,0.0,4.3043,28.0,No,No,Folded
1181,11.0,11.0,0.0,4.9794,611.0,No,No,Folded
1182,34.0,34.0,0.0,4.9595,690.0,No,No,Folded
1183,0.78,0.86,9.0,4.9733,2449.0,No,No,Folded
1184,12.95,12.95,0.0,5.0,220.0,No,No,Folded
1185,2.0,2.5,20.0,4.75,20.0,Yes,No,Folded
1186,300.0,300.0,0.0,5.0,102.0,Yes,No,Folded
1187,2.48,3.1,20.0,4.75,20.0,Yes,No,Folded
1188,137.5,137.5,0.0,5.0,20.0,Yes,No,Folded
1189,194.44,194.44,0.0,5.0,25.0,No,No,Folded
1190,8.31,8.31,0.0,5.0,36.0,Yes,No,Folded
1191,3.5,3.5,0.0,4.95,2132.0,No,No,Folded
1192,3.9,3.9,0.0,,,No,No,Folded
1193,7.48,7.48,0.0,5.0,36.0,Yes,No,Folded
1194,8.31,8.31,0.0,5.0,36.0,Yes,No,Folded
1195,5.0,5.0,0.0,4.87,235.0,No,No,Folded
1196,5.4,6.0,10.0,4.9609,213.0,No,No,Folded
1197,6.5,6.5,0.0,4.7679,883.0,No,No,Folded
1198,4.2,4.2,0.0,3.9167,16.0,Yes,No,Folded
1199,10.8,10.8,0.0,5.0,36.0,Yes,No,Folded
1200,3.37,3.37,0.0,5.0,2.0,No,No,Folded
1201,1.44,1.44,0.0,4.8571,30.0,No,No,Folded
1202,3.75,3.75,0.0,4.7719,293.0,Yes,No,Folded
1203,2.87,3.37,15.0,5.0,2.0,No,No,Folded
1204,6.11,7.19,15.0,4.9433,8044.0,No,No,Folded
1205,5.3,5.3,0.0,4.9506,1943.0,Yes,No,Folded
1206,5.3,5.3,0.0,4.9506,1943.0,Yes,No,Folded
1207,5.0,5.0,0.0,5.0,337.0,Yes,No,Folded
1208,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1209,4.31,4.31,0.0,4.9847,1618.0,No,No,Folded
1210,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1211,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1212,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1213,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1214,6.11,7.19,15.0,4.9433,8044.0,No,No,Folded
1215,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1216,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1217,1.44,1.44,0.0,4.8605,2064.0,No,No,Folded
1218,1.28,1.28,0.0,4.8605,2064.0,No,No,Folded
1219,9.0,9.0,0.0,5.0,20.0,Yes,No,Folded
1220,5.23,5.23,0.0,5.0,55.0,Yes,No,Folded
1221,6.49,6.49,0.0,4.9724,1943.0,No,No,Folded
1222,7.5,7.5,0.0,4.7826,1219.0,No,No,Folded
1223,5.0,5.0,0.0,4.9855,1024.0,Yes,No,Folded
1224,5.94,6.6,10.0,5.0,5.0,No,No,Folded
1225,6.95,6.95,0.0,4.98,109.0,Yes,No,Folded
1226,0.72,0.72,0.0,4.9312,1303.0,Yes,No,Folded
1227,5.0,5.0,0.0,5.0,9.0,Yes,No,Folded
1228,5.5,5.5,0.0,4.95,3012.0,No,No,Folded
1229,5.5,5.5,0.0,4.95,3012.0,No,No,Folded
1230,4.8,4.8,0.0,3.9167,16.0,Yes,No,Folded
1231,2.86,2.86,0.0,4.9056,1380.0,Yes,No,Folded
1232,0.72,0.72,0.0,4.9312,1303.0,Yes,No,Folded
1233,0.72,0.72,0.0,4.9312,1303.0,Yes,No,Folded
1234,5.3,5.3,0.0,4.9506,1943.0,Yes,No,Folded
1235,2.87,2.87,0.0,4.8558,602.0,Yes,No,Folded
1236,5.04,5.04,0.0,4.9302,345.0,No,No,Folded
1237,2.65,3.31,20.0,5.0,53.0,Yes,No,Folded
1238,2.81,2.81,0.0,4.8942,242.0,Yes,No,Folded
1239,1.67,1.67,0.0,4.9444,90.0,Yes,No,Folded
1240,5.0,5.0,0.0,4.9658,1287.0,Yes,No,Folded
1241,2.16,2.7,20.0,4.75,20.0,Yes,No,Folded
1242,4.79,7.99,40.0,4.9407,5001.0,No,No,Folded
1243,2.77,3.46,20.0,5.0,53.0,Yes,No,Folded
1244,0.6,0.6,0.0,5.0,775.0,No,No,Folded
1245,5.0,5.0,0.0,5.0,337.0,Yes,No,Folded
1246,1.6,1.6,0.0,4.98,109.0,No,No,Folded
1247,5.15,5.15,0.0,4.9512,607.0,Yes,No,Folded
1248,6.0,6.0,0.0,4.98,109.0,No,No,Folded
1249,1.6,1.6,0.0,4.98,109.0,No,No,Folded
1250,4.0,4.0,0.0,4.98,109.0,No,No,Folded
1251,2.0,2.0,0.0,4.9444,36.0,No,No,Folded
1252,7.48,7.48,0.0,5.0,36.0,Yes,No,Folded
1253,8.31,8.31,0.0,5.0,36.0,Yes,No,Folded
1254,5.81,5.81,0.0,5.0,36.0,Yes,No,Folded
1255,5.9,5.9,0.0,4.8649,71.0,No,No,Folded
1256,4.32,4.32,0.0,5.0,32.0,No,No,Folded
1257,5.15,5.15,0.0,4.9512,607.0,Yes,No,Folded
1258,2.88,2.88,0.0,,,No,No,Folded
1259,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1260,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1261,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1262,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1263,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1264,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1265,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1266,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1267,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1268,9.95,9.95,0.0,4.98,109.0,Yes,No,Folded
1269,5.0,5.0,0.0,5.0,337.0,Yes,No,Folded
1270,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1271,4.31,4.31,0.0,4.9121,91.0,No,No,Folded
1272,2.5,2.5,0.0,2.9481,115.0,Yes,No,Folded
1273,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1274,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1275,8.0,8.0,0.0,4.9876,4064.0,No,No,Folded
1276,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1277,138.99,138.99,0.0,5.0,11.0,Yes,No,Folded
1278,2.87,2.87,0.0,4.9847,1618.0,No,No,Folded
1279,138.99,138.99,0.0,5.0,11.0,Yes,No,Folded
1280,238.99,238.99,0.0,5.0,11.0,Yes,No,Folded
1281,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1282,9.95,9.95,0.0,4.98,109.0,Yes,No,Folded
1283,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1284,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1285,5.5,5.5,0.0,4.9661,1154.0,No,No,Folded
1286,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1287,6.0,6.0,0.0,4.75,1393.0,No,No,Folded
1288,65.02,65.02,0.0,4.8125,49.0,No,No,Folded
1289,65.02,65.02,0.0,4.8125,49.0,No,No,Folded
1290,1.2,1.2,0.0,4.3043,28.0,No,No,Folded
1291,30.62,36.03,15.0,4.9433,8044.0,No,No,Folded
1292,30.62,36.03,15.0,4.9433,8044.0,No,No,Folded
1293,5.0,5.0,0.0,4.75,1393.0,No,No,Folded
1294,2.87,2.87,0.0,4.9847,1618.0,No,No,Folded
1295,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1296,5.81,5.81,0.0,5.0,36.0,Yes,No,Folded
1297,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1298,0.96,0.96,0.0,5.0,3.0,Yes,No,Folded
1299,1.43,1.43,0.0,4.8605,2064.0,No,No,Folded
1300,3.0,3.0,0.0,,,No,No,Folded
1301,2.7,2.7,0.0,4.3333,48.0,Yes,No,Folded
1302,1.3,1.3,0.0,5.0,1.0,Yes,No,Folded
1303,2.48,3.1,20.0,4.75,20.0,Yes,No,Folded
1304,2.99,2.99,0.0,5.0,15.0,Yes,No,Folded
1305,30.62,36.03,15.0,4.9433,8044.0,No,No,Folded
1306,4.29,4.29,0.0,,,No,No,Folded
1307,2.1,2.1,0.0,5.0,55.0,Yes,No,Folded
1308,14.0,14.0,0.0,4.9318,946.0,No,No,Folded
1309,2.81,2.81,0.0,4.8942,242.0,Yes,No,Folded
1310,178.99,178.99,0.0,5.0,11.0,Yes,No,Folded
1311,6.1,6.1,0.0,4.9506,1943.0,Yes,No,Folded
1312,1.14,1.14,0.0,4.8605,2064.0,No,No,Folded
1313,14.72,14.72,0.0,5.0,128.0,No,No,Folded
1314,2.0,2.0,0.0,4.6991,203.0,No,No,Folded
1315,3.56,3.56,0.0,4.8837,783.0,No,No,Folded
1316,3.0,3.0,0.0,4.8696,26.0,Yes,No,Folded
1317,10.0,10.0,0.0,,,No,No,Folded
1318,3.5,3.5,0.0,4.9895,2709.0,Yes,No,Folded
1319,8.0,8.0,0.0,4.8636,157.0,Yes,No,Folded
1320,2.21,2.76,20.0,5.0,53.0,Yes,No,Folded
1321,2.43,3.04,20.0,5.0,53.0,Yes,No,Folded
1322,0.2,0.2,0.0,5.0,102.0,Yes,No,Folded
1323,0.4,0.4,0.0,5.0,102.0,Yes,No,Folded
1324,103.17,103.17,0.0,5.0,25.0,No,No,Folded
1325,1.12,1.12,0.0,5.0,102.0,Yes,No,Folded
1326,6.95,6.95,0.0,4.98,109.0,Yes,No,Folded
1327,103.17,103.17,0.0,5.0,25.0,No,No,Folded
1328,4.19,6.99,40.0,4.966,2095.0,No,No,Folded
1329,8.0,8.0,0.0,4.4444,49.0,Yes,No,Folded
1330,5.0,5.0,0.0,5.0,337.0,Yes,No,Folded
1331,2.24,2.8,20.0,4.75,20.0,Yes,No,Folded
1332,1.6,1.6,0.0,4.98,109.0,No,No,Folded
1333,2.5,2.5,0.0,4.98,109.0,No,No,Folded
1334,5.0,5.0,0.0,4.9506,1943.0,Yes,No,Folded
1335,11.66,11.66,0.0,4.8837,783.0,No,No,Folded
1336,278.57,278.57,0.0,5.0,102.0,Yes,No,Folded
1337,6.12,6.12,0.0,4.9545,54.0,No,No,Folded
1338,7.3,7.3,0.0,4.9346,920.0,Yes,No,Folded
1339,278.57,278.57,0.0,5.0,102.0,Yes,No,Folded
1340,104.28,104.28,0.0,4.2105,82.0,Yes,No,Folded
1341,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1342,3.53,3.53,0.0,4.9561,341.0,No,No,Folded
1343,2.16,2.7,20.0,4.75,20.0,Yes,No,Folded
1344,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1345,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1346,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1347,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1348,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1349,31.69,31.69,0.0,5.0,19.0,No,No,Folded
1350,5.0,5.0,0.0,4.9658,1287.0,Yes,No,Folded
1351,2.87,2.87,0.0,4.9847,1618.0,No,No,Folded
1352,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1353,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1354,5.75,5.75,0.0,5.0,1.0,Yes,No,Folded
1355,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1356,1.43,1.43,0.0,4.8605,2064.0,No,No,Folded
1357,2.5,2.5,0.0,4.619,55.0,Yes,No,Folded
1358,2.5,2.5,0.0,4.619,55.0,Yes,No,Folded
1359,1.43,1.43,0.0,4.8605,2064.0,No,No,Folded
1360,3.05,3.05,0.0,4.9645,933.0,No,No,Folded
1361,6.5,6.5,0.0,4.9821,119.0,No,No,Folded
1362,6.5,6.5,0.0,4.9821,119.0,No,No,Folded
1363,2.25,2.25,0.0,4.9636,90.0,Yes,No,Folded
1364,6.5,6.5,0.0,4.9821,119.0,No,No,Folded
1365,9.0,9.0,0.0,5.0,24.0,Yes,No,Folded
1366,9.13,9.13,0.0,5.0,3.0,No,No,Folded
1367,42.0,42.0,0.0,4.9655,439.0,Yes,No,Folded
1368,2.87,2.87,0.0,4.9847,1618.0,No,No,Folded
1369,2.67,2.67,0.0,4.9127,1019.0,No,No,Folded
1370,2.16,2.16,0.0,4.9544,2229.0,No,No,Folded
1371,5.9,5.9,0.0,4.8649,71.0,No,No,Folded
1372,3.59,3.59,0.0,5.0,1.0,No,No,Folded
1373,4.8,4.8,0.0,4.9506,1943.0,Yes,No,Folded
1374,1.1,1.1,0.0,5.0,3.0,Yes,No,Folded
1375,40.0,40.0,0.0,4.9529,1333.0,Yes,No,Folded
1376,2.87,2.87,0.0,4.9847,1618.0,No,No,Folded
1377,5.35,5.95,10.0,4.8418,621.0,Yes,No,Folded
1378,13.95,13.95,0.0,5.0,1.0,Yes,No,Folded
1379,12.95,12.95,0.0,5.0,1.0,Yes,No,Folded
1380,2.5,2.5,0.0,2.9481,115.0,Yes,No,Folded
1381,6.9,6.9,0.0,4.9506,1943.0,Yes,No,Folded
1382,48.4,48.4,0.0,4.95,3012.0,Yes,No,Folded
1383,2.65,2.65,0.0,4.6991,203.0,No,No,Folded
1384,3.1,3.1,0.0,4.6991,203.0,No,No,Folded
1385,3.1,3.1,0.0,4.6991,203.0,No,No,Folded
1386,0.72,0.72,0.0,4.9312,1303.0,Yes,No,Folded
1387,5.62,5.62,0.0,5.0,35.0,No,No,Folded
1388,5.76,5.76,0.0,5.0,18.0,No,No,Folded
1389,0.78,0.86,9.0,4.9733,2449.0,No,No,Folded
1390,7.13,7.13,0.0,4.9779,461.0,No,No,Folded
1391,3.37,3.37,0.0,5.0,2.0,No,No,Folded
1392,5.25,5.25,0.0,4.9871,1240.0,Yes,No,Folded
1393,15.0,15.0,0.0,4.971,512.0,Yes,No,Folded
1394,4.0,4.0,0.0,4.902,1655.0,No,No,Folded
1395,0.72,0.72,0.0,4.9312,1303.0,Yes,No,Folded
1396,6.75,6.75,0.0,5.0,12.0,Yes,No,Folded
1397,5.95,5.95,0.0,5.0,12.0,Yes,No,Folded
1398,5.56,5.56,0.0,5.0,12.0,Yes,No,Folded
1399,14.0,14.0,0.0,4.9529,1333.0,No,No,Folded
1400,7.94,7.94,0.0,5.0,12.0,Yes,No,Folded
1401,4.0,4.0,0.0,4.963,27.0,Yes,No,Folded
1402,6.5,6.5,0.0,4.98,109.0,Yes,No,Folded
1403,9.95,9.95,0.0,4.8532,4104.0,No,No,Folded
1404,13.45,13.45,0.0,5.0,11.0,No,No,Folded
1405,0.95,0.95,0.0,5.0,775.0,Yes,No,Folded
1406,7.24,7.24,0.0,,,No,No,Folded
1407,7.5,7.5,0.0,4.98,109.0,No,No,Folded
1408,0.78,0.86,9.0,4.9733,2449.0,No,No,Folded
1409,15.0,15.0,0.0,5.0,11.0,No,No,Folded
1410,100.0,100.0,0.0,4.5542,571.0,Yes,No,Folded
1411,0.78,0.86,9.0,4.9733,2449.0,No,No,Folded
1412,4.13,4.13,0.0,4.92,1814.0,Yes,No,Folded
1413,1.44,1.44,0.0,5.0,11.0,No,No,Folded
1414,2.81,2.81,0.0,4.9127,1019.0,No,No,Folded
1415,5.81,5.81,0.0,5.0,36.0,No,No,Folded
1416,7.48,7.48,0.0,5.0,36.0,No,No,Folded
1417,1.08,1.08,0.0,4.9444,58.0,No,No,Folded
1418,3.03,3.03,0.0,4.9127,1019.0,No,No,Folded
1419,4.0,4.0,0.0,,,No,No,Folded
1420,4.0,4.0,0.0,,,No,No,Folded
1421,15.0,15.0,0.0,4.9538,1431.0,Yes,No,Folded
1422,1.44,1.44,0.0,5.0,6.0,No,No,Folded
1423,4.32,4.32,0.0,5.0,5.0,No,No,Folded
1424,4.29,4.29,0.0,,,No,No,Folded
1425,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1426,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1427,2.87,2.87,0.0,4.9847,1618.0,No,No,Folded
1428,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1429,2.87,2.87,0.0,4.9847,1618.0,No,No,Folded
1430,4.31,4.31,0.0,4.9847,1618.0,No,No,Folded
1431,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1432,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1433,3.68,3.68,0.0,4.9227,589.0,No,No,Folded
1434,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1435,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1436,10.75,10.75,0.0,4.9749,548.0,No,No,Folded
1437,6.13,6.13,0.0,5.0,40.0,No,No,Folded
1438,2.16,2.7,20.0,4.75,20.0,Yes,No,Folded
1439,2.77,3.46,20.0,5.0,53.0,Yes,No,Folded
1440,7.2,7.2,0.0,4.9506,1943.0,Yes,No,Folded
1441,6.0,6.0,0.0,4.9506,1943.0,Yes,No,Folded
1442,6.6,6.6,0.0,4.9346,920.0,Yes,No,Folded
1443,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1444,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1445,3.5,3.5,0.0,4.95,2132.0,No,No,Folded
1446,0.72,0.72,0.0,4.9444,18.0,No,No,Folded
1447,30.62,36.03,15.0,4.9433,8044.0,No,No,Folded
1448,2.24,2.8,20.0,4.75,20.0,Yes,No,Folded
1449,1.6,2.0,20.0,4.75,20.0,Yes,No,Folded
1450,2.0,2.5,20.0,4.75,20.0,Yes,No,Folded
1451,5.0,5.0,0.0,5.0,948.0,No,No,Folded
1452,4.0,4.0,0.0,5.0,948.0,No,No,Folded
1453,3.75,3.75,0.0,4.7742,258.0,No,No,Folded
1454,3.89,4.32,10.0,,,No,No,Folded
1455,3.24,3.6,10.0,,,No,No,Folded
1456,4.54,5.04,10.0,,,No,No,Folded
1457,3.24,3.6,10.0,,,No,No,Folded
1458,3.24,3.6,10.0,,,No,No,Folded
1459,7.13,7.93,10.0,,,No,No,Folded
1460,6.8,7.57,10.0,,,No,No,Folded
1461,1.6,2.0,20.0,4.75,20.0,Yes,No,Folded
1462,4.0,4.0,0.0,4.963,27.0,Yes,No,Folded
1463,3.0,3.0,0.0,4.963,27.0,Yes,No,Folded
1464,4.0,4.0,0.0,4.963,27.0,Yes,No,Folded
1465,4.31,4.31,0.0,4.9121,91.0,No,No,Folded
1466,1.84,2.3,20.0,4.75,20.0,Yes,No,Folded
1467,1.84,2.3,20.0,4.75,20.0,Yes,No,Folded
1468,1.84,2.3,20.0,4.75,20.0,Yes,No,Folded
1469,72.06,72.06,0.0,5.0,24.0,Yes,No,Folded
1470,335.0,335.0,0.0,4.75,46.0,No,No,Folded
1471,11.16,11.16,0.0,5.0,42.0,No,No,Folded
1472,4.37,4.37,0.0,,,No,No,Folded
1473,4.37,4.37,0.0,,,No,No,Folded
1474,4.37,4.37,0.0,,,No,No,Folded
1475,30.62,36.03,15.0,4.9433,8044.0,No,No,Folded
1476,7.7,7.7,0.0,5.0,7.0,No,No,Folded
1477,6.0,6.0,0.0,4.9643,60.0,No,No,Folded
1478,1.44,1.44,0.0,5.0,58.0,No,No,Folded
1479,5.19,5.19,0.0,5.0,11.0,No,No,Folded
1480,1.44,1.44,0.0,4.9555,527.0,No,No,Folded
1481,2.87,2.87,0.0,4.9847,1618.0,No,No,Folded
1482,2.87,2.87,0.0,4.9847,1618.0,No,No,Folded
1483,7.13,7.13,0.0,4.9779,461.0,No,No,Folded
1484,0.78,0.86,9.0,4.9733,2449.0,No,No,Folded
1485,5.0,5.0,0.0,4.87,235.0,No,No,Folded
1486,2.5,2.5,0.0,4.9632,424.0,Yes,No,Folded
1487,6.13,6.13,0.0,5.0,26.0,No,No,Folded
